date,temp_anom,cpi,oil,pce_nom,unemploy,pop,y10,sp500,div,gold,infl,dloil,pce_real,act,unrate,dy10,ret_eq,ret_bond,ret_gold,temp_shock
1998-04-01,0.6425,162.5,13.526500000000002,5812.9,5941.0,275304.0,5.64,1112.2,15.75,308.29,2.21743210617511,3.179563671411856,35.771692307692305,0.4693469253643556,2.1579780896754133,-0.010000000000000675,3.165003358105905,0.36604732448541294,3.9036307264160186,0.30302925853967777
1998-05-01,0.6317,162.8,14.36315789473684,5863.3,6047.0,275564.0,5.65,1108.42,15.85,299.1,2.21334215837814,6.00157242347632,36.01535626535627,0.6788547468245643,2.1944085584474022,0.010000000000000675,-0.40579829907276355,0.2055548201351496,-3.2107384589774135,0.29167805828939564
1998-06-01,0.6627,163.0,12.206363636363637,5897.2,6212.0,275836.0,5.5,1108.39,15.95,292.32,1.4732966859863694,-16.270902326160595,36.17914110429448,0.45373297383313194,2.252062819936484,-0.15000000000000036,-0.0056344799062967976,1.5480586095011386,-2.415662024452736,0.32212685803911323
1998-07-01,0.6554,163.2,12.079565217391304,5915.6,6259.0,276115.0,5.46,1156.58,16.0167,292.87,1.4714900678928444,-1.0442225365108637,36.247549019607845,0.18890255937047407,2.2668091193886606,-0.040000000000000036,4.248598286736166,0.65570916100893,0.06534901995403075,0.31427565778883093
1998-08-01,0.6472,163.4,11.914,5951.0,6179.0,276418.0,5.34,1074.62,16.0833,284.11,1.469687875075465,-1.3801020714641954,36.41982864137087,0.4741603456342336,2.235382645124413,-0.1200000000000001,-7.347857251234161,1.2925260104103786,-3.1592077334065216,0.3055244575385486
1998-09-01,0.4299,163.6,13.343636363636364,5991.8,6300.0,276714.0,4.81,1020.64,16.14,288.98,1.4678900912933557,11.332541511205063,36.62469437652812,0.5609353415290563,2.276718922786704,-0.5300000000000002,-5.144353788845094,4.562675825725556,1.577275270840861,0.08767325728826642
1998-10-01,0.4102,164.0,12.702272727272726,6025.8,6280.0,277003.0,4.53,1032.47,16.1667,295.93,2.9304043866620333,-4.92586619611548,36.74268292682927,0.3216379168909711,2.2671234607567428,-0.27999999999999936,1.0386110304076475,2.3966329677781584,2.1323454649218476,0.0674220570379841
1998-11-01,0.3753,164.0,11.039047619047619,6042.7,6100.0,277277.0,4.83,1144.43,16.1833,294.12,0.0,-14.03421616202154,36.84573170731707,0.2800681285446416,2.1999660988830665,0.2999999999999998,10.413042344318136,-2.0224999999999986,-0.6135092542214338,0.031970856787701785
1998-12-01,0.4799,163.9,9.824285714285715,6098.2,6032.0,277526.0,4.65,1190.05,16.2,291.68,-0.7319304892977385,-11.658131646074477,37.20683343502135,0.9752655810558952,2.173490051382573,-0.17999999999999972,4.083233182636729,1.9034942074414758,-0.7720594323253671,0.13601965653741943
1999-01-01,0.3817,164.3,11.1145,6099.1,5976.0,277790.0,4.72,1248.77,16.28333333,287.08,2.925047152126581,12.339310787239599,37.121728545343885,-0.2289965649822978,2.1512653443248495,0.0699999999999994,4.681223937220862,-0.4162539293438768,-1.8333927661920768,0.0372684562871371
1999-02-01,0.5945,164.5,10.27157894736842,6128.2,6111.0,277992.0,5.0,1246.58,16.36666667,287.33,1.4598541946444499,-7.886980636763141,37.25349544072948,0.35433045088084647,2.198264698264698,0.28000000000000025,-0.1878303920111524,-1.9683211828870395,-0.034608672385694206,0.24951725603685493
1999-03-01,0.2501,165.0,12.511304347826087,6159.7,5783.0,278198.0,5.23,1281.66,16.45,285.96,3.6418844341845613,19.7251827677023,37.33151515151515,0.2092102384195993,2.078735289254416,0.23000000000000043,2.578641224052124,-1.726823702848717,-0.7814343796720635,-0.09543394421342744
1999-04-01,0.2625,166.2,15.2945,6223.6,6004.0,278451.0,5.18,1334.76,16.45,282.62,8.695690224921293,20.086070318859804,37.44645006016847,0.3074033877123128,2.1562141992666572,-0.05000000000000071,3.437547822515621,0.1111924812565647,-1.8995110264818038,-0.08358514446370974
